RTlexdec,RTnaming,Word,Familiarity,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.496488373,6.234018492,aisle,4.1,young,N,4.86753445,1.284015512,0.693147181,0,0.82466,1.386294361,0,5,0,9.15276,12.34707,1,2.079441542,19,6.937314081,1,2.079441542,0,0,2.944438979,6.930494766,174,0,V,cont,long,voiced,8.533066541,8.534443545,26
6.250997885,6.079933195,knife,4.73,young,N,6.498282149,0.3575359,2.890371758,0.52912,0.82992,1.609437912,3.36729583,5,0,8.266468,10.87338,6,6.93439721,6,6.93439721,6,6.93439721,0,0,0,0,791,42,C,cont,short,voiced,9.970257956,10.82629699,30
6.379172934,6.231071824,flame,4.13,young,N,5.59471138,1.222735081,2.564949357,0.94683,1.24459,1.609437912,2.772588722,5,4,8.791789,10.59918,12,7.552237288,15,7.620705087,12,7.552237288,0,0,1.386294361,4.912654886,458,26,C,obst,frication,voiceless,10.4256388,10.93214222,25
6.344425101,6.116333529,worm,3.17,young,N,4.8978398,-0.0719735,2.944438979,1.88207,1.3046,1.791759469,3.526360525,4,8,8.49034,12.09597,5,6.018593214,6,5.278114659,1,1.609437912,1.609437912,6.008813185,1.791759469,5.257495372,302,27,C,cont,short,voiced,10.94457665,11.0729776,29
6.518409553,6.197868774,torque,2.6,young,N,3.63758616,2.356652314,0.693147181,0,0.17556,0.693147181,1.098612289,6,0,8.702271,13.45478,1,1.791759469,6,3.828641396,1,1.791759469,0,0,1.791759469,3.713572067,38,0,C,obst,burst,voiceless,9.5497369,9.776165414,18
6.370431664,6.166677565,sack,4.07,young,N,5.488937726,0.18265219,2.302585093,0.65408,1.69577,2.564949357,1.945910149,4,12,8.320172,11.97534,22,7.330405212,28,7.33171497,22,7.330405212,0,0,1.945910149,1.098612289,320,176,C,obst,frication,voiceless,9.473242953,9.871480756,29
6.434305719,6.185179288,hearth,2.97,young,N,4.394449155,1.034073768,1.386294361,0.46262,0.4038,1.386294361,0.693147181,6,2,10.180262,14.561,3,5.062595033,1,1.609437912,1,1.609437912,1.098612289,5.036952602,0,0,87,0,C,obst,frication,voiceless,10.08984263,10.19902618,27
6.316749438,6.135997698,do,6.47,young,N,10.55435334,-1.631104267,2.890371758,0.79297,1.94748,2.772588722,2.944438979,2,0,6.283465,12.02268,12,10.49202394,66,10.59975486,3,10.30273336,2.197224577,8.486940148,4.143134726,9.099297073,18,80717,C,obst,burst,voiced,11.30603659,11.3156933,30
6.718952766,6.218201634,flail,3,young,N,2.772588722,1.491654877,1.098612289,0,1.72011,1.386294361,0,5,2,8.775907,10.59918,19,5.455321115,40,6.188264123,19,5.455321115,0,0,3.091042453,5.537334267,9,48,C,obst,frication,voiceless,10.4256388,10.93214222,19
6.370876534,6.11368218,branch,4,young,N,6.869014451,1.781418115,1.386294361,0.00704,1.14234,2.079441542,2.302585093,6,1,9.500001,10.9819,4,4.127134385,3,4.110873864,3,4.110873864,0.693147181,0.693147181,0,0,1678,53,C,obst,burst,voiced,11.06810603,11.39766051,30
6.303406212,6.20899236,thought,6.37,young,N,9.462421173,-0.490484917,2.63905733,0.69709,0.402,1.609437912,2.397895273,7,0,10.116565,14.65437,8,6.90475077,15,7.051855623,7,6.177944114,0,0,2.079441542,5.068904202,3434,0,C,obst,frication,voiceless,13.92490204,13.92962019,30
6.354109137,6.192362489,theme,4.47,young,N,6.208590026,1.931923907,1.098612289,0.21322,0.80334,1.791759469,1.609437912,5,3,9.916455,14.65437,2,4.48863637,15,6.398594935,2,4.48863637,0,0,2.63905733,6.240275845,657,0,C,obst,frication,voiceless,7.177782416,7.497207223,27
6.416732283,6.152094193,grill,4.33,young,N,4.382026635,-0.993251773,1.386294361,0.05592,1.5849,1.386294361,0,5,4,8.893744,11.50271,28,8.192847135,31,8.194229305,28,8.192847135,0,0,1.386294361,1.791759469,51,104,C,obst,burst,voiced,11.31994733,11.7487167,27
6.397646065,6.17461909,debt,4.5,young,N,6.118097198,1.618287528,1.609437912,0.6974,0.77268,1.098612289,2.302585093,4,2,7.343655,12.82938,1,2.63905733,18,7.752335163,1,2.63905733,0,0,2.890371758,7.746732908,586,0,C,obst,burst,voiced,10.14057346,10.62878726,30
6.535502485,6.213607598,eel,2.6,young,N,4.382026635,1.30933332,1.098612289,0.05876,0.99512,1.098612289,2.564949357,3,0,7.603405,12.53621,10,5.843544417,23,6.313548046,9,5.837730447,0,0,2.63905733,5.33753808,146,0,V,cont,long,voiced,4.990432587,4.990432587,22
6.362786695,6.164366882,bowl,5.37,young,N,6.265301213,0.02854031,2.197224577,0.14702,1.47665,2.302585093,2.708050201,4,6,7.83933,11.85622,10,3.663561646,30,6.637258031,1,3.17805383,2.302585093,2.772588722,3.401197382,6.606650186,591,229,C,obst,burst,voiced,9.809616337,9.957170489,28
6.358414027,6.139669012,book,6.72,young,N,8.503702601,0.183985214,4.110873864,1.0282,1.10365,2.564949357,3.931825633,4,10,8.11795,11.85622,12,7.033506484,10,7.033506484,10,7.033506484,1.098612289,0,0,0,7780,290,C,obst,burst,voiced,9.460476328,9.613268932,30
6.407275947,6.22059017,sense,4.93,young,N,8.546751994,2.078432342,3.555348061,1.55932,0.52843,2.197224577,3.583518938,5,3,9.44541,13.13741,3,5.81711116,9,6.079933195,3,5.81711116,0,0,1.945910149,4.624972813,4909,706,C,obst,frication,voiceless,11.79886352,12.47590511,29
6.53341086,6.216007119,flair,3.06,young,N,4.007333185,2.033252159,0.693147181,0,0.01945,1.098612289,0,5,1,8.731166,10.59918,8,6.411818268,40,8.943897803,8,6.411818268,0,0,3.496507561,8.861208337,54,0,C,obst,frication,voiceless,10.4256388,10.93214222,23
6.399725743,6.156978986,swine,2.83,young,N,3.610917913,-0.614454912,1.791759469,0.3501,0,0.693147181,0,5,4,9.043209,9.8176,20,6.582025139,23,6.726233402,20,6.582025139,0,0,1.386294361,4.727387819,36,0,C,obst,frication,voiceless,9.774574052,10.01699479,28
6.489387286,6.195221385,stance,3.73,young,N,5.488937726,4.208003881,0.693147181,0,0.47136,0.693147181,0,6,0,9.823522,13.30069,7,5.616771098,9,5.65248918,7,5.616771098,0,0,1.098612289,2.397895273,268,0,C,obst,frication,voiceless,12.42202641,13.1273947,25
6.333279628,6.130791612,church,4.23,young,N,7.953318347,0.606276411,1.945910149,0.30073,0.57469,1.609437912,3.091042453,6,0,9.112728,12.67433,2,5.863631176,6,6.042632834,2,5.863631176,0,0,1.609437912,4.248495242,3287,1,C,obst,frication,voiceless,8.23350314,8.254528882,30
6.586695655,6.14697145,boon,2.03,young,N,6.573680167,4.599599141,0.693147181,0,0.01526,1.098612289,0,4,11,8.548706,11.85622,9,5.697093487,16,6.013715156,9,5.697093487,0,0,2.079441542,4.718498871,716,0,C,obst,burst,voiced,7.952263309,8.135932772,13
6.567038045,6.266251332,stench,3.6,young,N,4.343805422,1.964259288,0.693147181,0,0.17204,0.693147181,0.693147181,6,1,9.874932,13.30069,10,5.192956851,10,5.192956851,10,5.192956851,0,0,0,0,78,0,C,obst,frication,voiceless,12.42202641,13.1273947,27
6.33829368,6.095599312,blast,3.83,young,N,5.298317367,0.650087691,1.945910149,0.15884,1.6101,2.197224577,1.609437912,5,0,9.209971,11.84506,10,7.060476366,10,7.063048163,9,7.060476366,0.693147181,0,0.693147181,1.386294361,195,126,C,obst,burst,voiced,10.99988071,11.70969219,30
6.295136842,6.160996329,ear,5.53,young,N,6.622736324,0.659671251,3.091042453,0.9851,0.99865,1.791759469,3.044522438,3,2,7.827882,13.02967,21,7.434257382,36,7.824845691,16,7.349230825,1.609437912,4.700480366,2.995732274,6.823286122,1570,0,V,cont,long,voiced,7.362010551,7.389563954,30
6.369849612,6.129703591,draft,4.1,young,N,5.298317367,1.244794799,1.791759469,0.69548,1.50121,2.708050201,2.48490665,5,3,8.351835,11.03329,9,4.234106505,9,4.248495242,8,4.234106505,0.693147181,0,0.693147181,0.693147181,218,105,C,obst,burst,voiced,10.58852695,10.89997483,30
6.325898995,6.131443857,boss,4.57,young,N,6.025865974,0.234072622,2.079441542,0.62179,0.95747,2.079441542,1.791759469,4,8,8.277745,11.85622,10,5.529429088,9,5.303304908,7,5.198497031,1.386294361,4.276666119,1.098612289,3.044522438,481,46,C,obst,burst,voiced,9.880116566,10.25751901,28
6.336064379,6.088137434,lake,4.33,young,N,6.577861358,1.384904507,0.693147181,0,0.70636,1.386294361,2.564949357,4,16,8.137553,12.44231,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,889,0,C,cont,short,voiced,10.49800154,11.28154811,30
6.374564748,6.141822329,boot,4.83,young,N,5.075173815,-1.216395324,2.708050201,0.61878,0.8527,1.945910149,2.995732274,4,15,8.361014,11.85622,11,5.062595033,22,5.480638923,9,4.465908119,1.098612289,4.276666119,2.63905733,5.036952602,702,7,C,obst,burst,voiced,7.952263309,8.135932772,30
6.348299478,6.116112852,page,5.97,young,N,6.980075941,0.036181615,2.079441542,0.1505,1.00656,1.945910149,1.791759469,4,11,8.204867,12.00343,9,6.318968114,10,6.340359304,9,6.318968114,0,0,0.693147181,2.564949357,1761,8,C,obst,burst,voiceless,10.2722541,10.76663064,29
6.562006145,6.337356564,psalm,3.03,young,N,3.688879454,1.30933332,1.386294361,0.49854,0.78713,0.693147181,0,5,0,8.370247,10.47684,5,4.127134385,9,4.624972813,5,4.127134385,0,0,1.609437912,3.713572067,51,0,C,obst,frication,voiceless,7.464509835,8.053569169,26
6.40646736,6.168145224,pace,3.57,young,N,6.445719819,2.274414216,1.945910149,0.18505,1.3002,2.48490665,1.791759469,4,12,8.395855,12.00343,12,7.224024808,17,7.556427969,12,7.224024808,0,0,1.791759469,6.295266001,671,192,C,obst,burst,voiceless,10.2722541,10.76663064,28
6.401469335,6.094021135,lace,3.33,young,N,5.252273428,0.835845367,2.197224577,1.59914,1.51152,2.079441542,2.564949357,4,12,8.409567,12.44231,12,7.224024808,17,7.556427969,12,7.224024808,0,0,1.791759469,6.295266001,226,82,C,cont,short,voiced,10.49800154,11.28154811,26
6.324663575,6.131661178,task,4,young,N,7.069023427,3.015500859,1.791759469,0.04285,0.74791,1.609437912,1.386294361,4,7,8.503293,12.49891,6,5.327876169,9,5.332718793,6,5.327876169,0,0,1.386294361,0.693147181,1484,1,C,obst,burst,voiceless,8.247220053,8.428361978,29
6.447036413,6.165627916,pawn,2.67,young,N,3.713572067,0.823200309,1.791759469,0.88159,1.73913,1.791759469,0.693147181,4,3,7.840057,12.00343,10,4.779123493,13,8.864322723,10,4.779123493,0,0,1.386294361,8.847503626,60,27,C,obst,burst,voiceless,10.04815051,11.00364864,24
6.30318658,6.09650001,lawn,4.2,young,N,5.910796644,-0.070617567,1.098612289,0.05428,0.7892,0.693147181,2.302585093,4,3,7.853769,12.44231,10,4.779123493,13,8.864322723,10,4.779123493,0,0,1.386294361,8.847503626,482,0,C,cont,short,voiced,9.312716439,9.499496358,29
6.285029283,6.157826084,court,4.8,young,N,7.730614066,1.368275856,3.17805383,1.53137,0.77068,2.564949357,3.737669618,5,1,9.247309,12.86473,1,5.442417711,12,6.580639137,1,5.442417711,0,0,2.48490665,6.196444128,2639,105,C,obst,burst,voiceless,10.73963057,11.0250511,29
6.435573279,6.22059017,dwarf,3.03,young,N,4.86753445,0.696228847,1.386294361,0.20307,1.53087,1.609437912,3.931825633,5,1,8.098202,7.88833,3,2.48490665,2,2.079441542,2,2.079441542,0.693147181,1.609437912,0,0,197,47,C,obst,burst,voiced,6.891625897,7.126890809,28
6.311480693,6.107022888,count,5.07,young,N,7.239932591,0.744062988,2.833213344,1.47136,1.44043,2.397895273,2.772588722,5,3,9.355478,12.86473,3,4.33073334,3,4.33073334,3,4.33073334,0,0,0,0,973,1122,C,obst,burst,voiceless,9.193601048,9.92598263,29
6.428169891,6.107690816,pack,4.83,young,N,6.173786104,-0.566733256,2.995732274,1.70295,1.70313,3.091042453,2.890371758,4,15,8.209998,12.00343,22,7.330405212,28,7.33171497,22,7.330405212,0,0,1.945910149,1.098612289,353,688,C,obst,burst,voiceless,10.21902795,10.80681462,28
6.472346295,6.167726113,nonce,1.27,young,N,1.098612289,-0.875468737,1.098612289,0.9183,0,0.693147181,0.693147181,5,1,9.178382,12.79025,2,6.216606101,1,0.693147181,1,0.693147181,0.693147181,6.214608098,0,0,2,0,C,cont,short,voiced,11.51587112,11.70028431,5
6.350292172,6.02175124,shame,4.23,young,N,6.059123196,-0.901983259,2.63905733,1.71208,0.4484,2.079441542,1.386294361,5,6,9.256478,12.41582,12,7.552237288,15,7.620705087,12,7.552237288,0,0,1.386294361,4.912654886,419,40,C,obst,frication,voiceless,8.838986793,9.02569612,29
6.343159612,6.158672466,stole,4.09,young,N,5.236441963,1.652923024,0.693147181,0,0.04784,0.693147181,0,5,8,9.418778,13.30069,13,6.267200549,30,6.637258031,13,6.267200549,0,0,2.890371758,5.468060141,32,0,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.666511401,6.12992129,lass,1.7,young,N,3.218875825,-1.357894887,1.098612289,0.96334,0.72193,0.693147181,0,4,8,8.480856,12.44231,10,6.403574198,12,6.553933404,10,6.403574198,0,0,1.098612289,4.59511985,30,0,C,cont,short,voiced,9.963264757,10.55602105,17
6.49234589,6.259581464,freight,3.07,young,N,4.605170186,1.532476871,1.791759469,0.85056,0.29965,1.791759469,1.945910149,7,0,9.593496,11.69309,5,5.560681631,31,7.865187954,2,5.278114659,1.098612289,3.610917913,3.36729583,7.77569575,99,5,C,obst,frication,voiceless,12.68663595,12.77547468,27
6.301097673,6.102111067,coke,6.1,young,N,4.615120517,-1.709238446,1.386294361,0.0736,0.54385,1.386294361,0,4,10,8.274968,12.86473,12,5.613128106,19,5.814130532,12,5.613128106,0,0,2.079441542,4.127134385,109,2,C,obst,burst,voiceless,9.655474811,10.1015184,30
6.466471265,6.150176238,whack,3.24,young,N,3.135494216,-1.141171903,1.791759469,0.43683,1.591,1.098612289,0,5,2,9.150391,12.5978,22,7.330405212,28,7.33171497,22,7.330405212,0,0,1.945910149,1.098612289,9,30,C,cont,short,voiced,6.580639137,6.931471806,29
6.458949382,6.207180583,stunt,3.3,young,N,4.248495242,1.175801927,1.098612289,0,1.61074,1.098612289,1.945910149,5,2,9.218137,13.30069,9,3.36729583,10,5.521460918,9,3.36729583,0,0,0.693147181,5.402677382,82,63,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.606650186,6.191544159,clause,3.17,young,N,4.852030264,0.626657439,0.693147181,0,0.90131,1.098612289,1.609437912,6,0,9.255945,11.29955,3,5.081404365,12,5.634789603,3,5.081404365,0,0,2.302585093,4.787491743,186,0,C,obst,burst,voiceless,11.03059011,11.39345476,24
6.478125544,6.151881269,tact,3.5,young,N,4.343805422,1.453433664,1.945910149,1.46808,0,0.693147181,0,4,4,8.644815,12.49891,6,6.632001777,6,6.632001777,6,6.632001777,0,0,0,0,76,0,C,obst,burst,voiceless,9.435481926,10.29870028,28
6.40471593,6.122712084,pact,3.33,young,N,5.799092654,2.72639934,0.693147181,0,0.16195,0.693147181,0.693147181,4,6,8.300107,12.00343,6,6.632001777,6,6.632001777,6,6.632001777,0,0,0,0,337,0,C,obst,burst,voiceless,10.21902795,10.80681462,26
6.66482985,6.174827228,cowl,1.33,young,N,1.791759469,-0.182321557,1.098612289,0,1.13923,1.098612289,0,4,4,7.993493,12.86473,10,3.663561646,10,2.995732274,9,2.772588722,0.693147181,3.17805383,0.693147181,1.609437912,5,5,C,obst,burst,voiceless,9.193601048,9.92598263,9
6.59441346,6.208590026,verve,2.17,young,N,2.302585093,1.021651248,0.693147181,0,0,0.693147181,0,5,4,8.886051,13.19376,4,4.836281907,5,5.141663557,4,4.836281907,0,0,0.693147181,3.828641396,9,0,C,obst,frication,voiced,9.865837605,10.65532808,22
6.444894082,6.182704549,strap,3.7,young,N,4.521788577,-0.25565283,2.197224577,0.42954,1.78801,2.197224577,2.079441542,5,4,9.109383,13.30069,22,5.099866428,23,5.087596335,21,5.087596335,0.693147181,1.098612289,1.098612289,0,153,104,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.384975151,6.136646557,piece,5.47,young,N,7.641564441,0.032693812,3.33220451,1.05104,0.97869,2.944438979,3.17805383,5,1,8.807146,11.17479,2,4.927253685,9,5.924255797,2,4.927253685,0,0,2.079441542,5.468060141,3078,26,C,obst,burst,voiceless,10.8030593,11.40749828,30
6.476464542,6.178773645,cock,3.87,young,N,4.753590191,-0.604881098,3.433987204,2.79479,1.70308,2.079441542,2.48490665,4,10,8.19661,12.86473,19,6.03068526,21,6.054439346,19,6.03068526,0,0,1.098612289,2.397895273,128,122,C,obst,burst,voiceless,11.04764666,11.69005859,27
6.404616701,6.124902185,pound,4.7,young,N,6.646390515,-2.27562758,1.945910149,0.05921,0.86302,2.833213344,2.63905733,5,7,9.27446,12.07807,9,7.02464903,10,7.029087564,9,7.02464903,0,0,0.693147181,1.791759469,4691,160,C,obst,burst,voiceless,9.596826513,10.11637873,30
6.486496099,6.201320204,fringe,3.53,young,N,5.488937726,1.263564902,1.098612289,0,1.30993,1.609437912,1.791759469,6,2,9.741633,11.69309,7,3.091042453,7,3.091042453,7,3.091042453,0,0,0,0,298,67,C,obst,frication,voiceless,12.68663595,12.77547468,23
6.597063843,6.165417854,coop,2.63,young,N,1.386294361,-0.993251773,1.098612289,0.469,0.9183,1.098612289,1.386294361,4,8,8.381892,12.86473,12,4.077537444,17,6.148468296,12,4.077537444,0,0,1.791759469,6.01615716,9,0,C,obst,burst,voiceless,8.364973978,8.476996002,17
6.331323898,6.22356784,school,6.07,young,N,8.851520272,-0.04372572,3.36729583,0.67412,0.82078,2.302585093,4.465908119,6,0,9.346853,11.1627,9,6.634633358,18,6.759255271,8,6.621405652,0.693147181,2.397895273,2.397895273,4.718498871,9198,23,C,obst,frication,voiceless,11.12901145,11.57856338,29
6.40541026,6.148895555,straw,4.03,young,N,5.986452005,0.773692527,1.791759469,0.83013,0.47421,1.791759469,2.197224577,5,2,8.979804,13.30069,19,6.684611728,20,6.690842277,19,6.684611728,0,0,0.693147181,1.791759469,441,0,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.441058177,6.095824562,mash,2.97,young,N,4.007333185,-0.451654491,1.386294361,0.25307,1.38117,1.791759469,1.386294361,4,15,8.600949,12.55302,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,30,83,C,cont,short,voiced,11.17956239,11.50541735,29
6.423863656,6.125558282,nerve,4.9,young,N,5.552959585,0.838038535,2.772588722,1.24854,0.95627,1.609437912,4.143134726,5,3,9.049609,12.93289,4,4.836281907,5,5.141663557,4,4.836281907,0,0,0.693147181,3.828641396,325,11,C,cont,short,voiced,8.351610751,8.846784667,29
6.520827292,6.175659348,fraud,3.83,young,N,4.795790546,0.681643356,1.791759469,1.04662,0.39124,1.098612289,2.564949357,5,0,8.526829,11.69309,3,2.197224577,7,4.634728988,3,2.197224577,0,0,1.609437912,4.553876892,130,0,C,obst,frication,voiceless,12.68663595,12.77547468,29
6.393122417,6.081076706,torch,3.37,young,N,5.099866428,0.20801467,1.791759469,0.41419,0.80386,1.791759469,1.609437912,5,1,9.337095,13.45478,3,3.828641396,3,3.828641396,3,3.828641396,0,0,0,0,216,0,C,obst,burst,voiceless,9.5497369,9.776165414,29
6.637729742,6.167516491,yawl,1.43,young,N,1.945910149,0.664976304,0.693147181,0,0.12068,1.386294361,0,4,3,6.840773,8.81165,10,3.091042453,27,8.394121194,10,3.091042453,0,0,2.890371758,8.38935982,6,0,C,cont,short,voiced,10.64069946,10.6493932,11
6.337533445,6.067730903,mask,3.67,young,N,5.537334267,1.423187078,2.302585093,0.91784,1.54958,2.197224577,2.708050201,4,9,8.263129,12.55302,6,5.327876169,9,5.332718793,6,5.327876169,0,0,1.386294361,0.693147181,354,94,C,cont,short,voiced,9.701310167,10.36605737,30
6.597254836,6.172326706,fern,2.57,young,N,3.761200116,0.870828358,1.386294361,0.51589,0.99679,0.693147181,5.347107531,4,1,8.459787,11.81574,3,3.218875825,11,5.929589143,3,3.218875825,0,0,2.197224577,5.863631176,90,0,C,obst,frication,voiceless,10.30095409,10.50826789,25
6.323013972,6.151455283,glass,5.6,young,N,7.717351272,0.732634952,3.135494216,0.46205,0.56962,2.48490665,4.094344562,5,3,8.713792,10.43834,10,6.403574198,12,6.553933404,10,6.403574198,0,0,1.098612289,4.59511985,2595,0,C,obst,burst,voiced,9.495895183,10.00047814,28
6.418364936,6.103899976,brake,4.8,young,N,4.406719247,-0.881547783,1.945910149,0.4703,1.74125,1.945910149,3.496507561,5,6,8.665861,10.9819,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,143,58,C,obst,burst,voiced,11.06810603,11.39766051,28
6.442763072,6.14525802,hose,3,young,N,4.204692619,-0.334337764,2.079441542,0.65248,0.96443,1.386294361,1.945910149,4,9,8.594688,12.69734,11,7.392031568,32,7.346655163,7,6.97354302,1.609437912,6.320768294,3.258096538,6.182084907,72,13,C,obst,frication,voiceless,10.64000548,10.71685923,28
6.431331082,6.1235887,hood,4.07,young,N,4.406719247,-0.611884216,3.401197382,3.43395,1.1608,1.945910149,0.693147181,4,9,8.360601,12.69734,10,7.25488481,7,8.745602852,4,6.986566459,1.945910149,5.811140993,1.386294361,8.556798446,106,11,C,obst,frication,voiceless,7.303843225,8.277157772,30
6.37480333,6.098748212,chain,4.17,young,N,6.37331979,1.031942934,2.63905733,0.22055,1.34268,2.397895273,3.80666249,5,1,9.459214,12.67433,22,6.52649486,43,6.793466133,22,6.52649486,0,0,3.091042453,5.347107531,869,106,C,obst,frication,voiceless,9.625095527,9.783577256,30
6.463357016,6.122273487,dose,3.9,young,N,4.787491743,0.867500568,1.609437912,0.83324,1.26657,1.609437912,1.609437912,4,12,8.373533,12.02268,11,7.392031568,3,5.743003188,2,5.505331536,2.302585093,7.228388452,0.693147181,4.204692619,192,16,C,obst,burst,voiced,10.12930752,10.40976284,28
6.396095974,6.079475424,mass,4.81,young,N,7.550661243,2.902431568,2.397895273,1.01659,0.45011,2.197224577,3.36729583,4,11,8.571689,12.55302,10,6.403574198,12,6.553933404,10,6.403574198,0,0,1.098612289,4.59511985,1975,66,C,cont,short,voiced,11.17956239,11.50541735,28
6.316641084,6.152945438,knee,4.6,young,N,6.269096284,0.25196399,2.48490665,0.21875,0.95239,1.386294361,2.197224577,4,0,7.960072,10.87338,15,7.513709248,38,10.13281196,14,7.513709248,0.693147181,0,3.218875825,10.05719528,1487,2,C,cont,short,voiced,9.909569023,10.2296569,28
